(177.6256103515625, 296.04376220703125)
(310.56536865234375, 86.70770263671875)
(331.27197265625, 262.5737609863281)
(406.18341064453125, 259.73779296875)
(360.0836486816406, 261.2425231933594)
(151.0144805908203, 235.3262176513672)
(70.96693420410156, 279.3720703125)
(383.13128662109375, 287.3569030761719)
(69.60282897949219, 296.6181335449219)
(181.83888244628906, 289.62225341796875)
(359.78753662109375, 260.856201171875)

(529.0087280273438, 385.571533203125)
(283.8210144042969, 364.2589416503906)
(287.6217956542969, 372.8225402832031)
(316.85577392578125, 231.0268096923828)
(307.51416015625, 367.5470886230469)
(325.05023193359375, 241.98910522460938)
(10.824296951293945, 415.4688415527344)
(301.57220458984375, 368.031494140625)
(438.5143737792969, 372.5457763671875)
(14.0404634475708, 379.31781005859375)
(315.9986572265625, 383.45672607421875)
(294.3356628417969, 348.0401306152344)
(438.2481689453125, 371.1119079589844)
(376.63739013671875, 134.0135040283203)
(681.746826171875, 383.7064514160156)
(101.46318817138672, 237.77511596679688)
(212.20892333984375, 238.13670349121094)
(376.53143310546875, 132.3246612548828)
(552.4785766601562, 356.8150329589844)
(654.9921264648438, 369.9087829589844)
(724.38623046875, 398.54107666015625)
(566.9225463867188, 442.4248046875)
(102.78630828857422, 235.729736328125)
(710.5149536132812, 402.21844482421875)
(521.735107421875, 353.9908142089844)
(389.217041015625, 381.47857666015625)
(389.3611755371094, 383.46221923828125)
(129.53636169433594, 388.4193115234375)
(617.4924926757812, 349.17010498046875)
(521.14111328125, 360.4825439453125)
(95.96450805664062, 378.5209655761719)
(97.03227996826172, 378.7760009765625)
(305.3063049316406, 242.94004821777344)
(573.3482055664062, 434.57244873046875)
(99.05583190917969, 373.8749694824219)
(563.1077880859375, 247.51321411132812)
(275.997802734375, 382.9053955078125)
(124.62196350097656, 207.2913055419922)

(274.9643249511719, 126.15902709960938)
(245.18414306640625, 106.65154266357422)
(245.55682373046875, 125.75934600830078)
(245.44580078125, 123.57595825195312)
(123.0593032836914, 106.68470764160156)
(22.948165893554688, 125.35829162597656)
(275.1354064941406, 60.16469192504883)
(148.37025451660156, 106.3727035522461)
(274.73809814453125, 106.76213836669922)
(275.09063720703125, 58.467185974121094)
(197.56443786621094, 106.6941146850586)
(245.51544189453125, 125.80184173583984)
(79.02608489990234, 126.3617935180664)
(219.75448608398438, 106.69183349609375)
(22.945098876953125, 123.04568481445312)
(101.96914672851562, 96.23210144042969)
(23.170862197875977, 126.48849487304688)
(79.00863647460938, 126.5509262084961)
(275.6029357910156, 92.44087219238281)
(274.4309997558594, 92.6971435546875)
(78.85041046142578, 106.8644027709961)
(174.06356811523438, 106.79096221923828)
(219.72398376464844, 123.01004791259766)
(79.58311462402344, 131.11355590820312)
(219.75303649902344, 121.97571563720703)
(219.2443389892578, 96.76202392578125)
(100.35795593261719, 106.7755355834961)
(22.546794891357422, 58.57560348510742)
(123.52346801757812, 96.25901794433594)
(123.28743743896484, 122.94820404052734)
(245.22166442871094, 96.5819320678711)
(219.27993774414062, 125.98594665527344)
(79.52214050292969, 96.22223663330078)
(258.6293029785156, 47.4135856628418)
(22.37569236755371, 105.13274383544922)

(108.30696105957031, 193.497314453125)
(105.69881439208984, 169.9934539794922)
(638.872314453125, 160.85585021972656)
(311.1432189941406, 175.77883911132812)
(563.9212036132812, 233.5568389892578)
(622.8436889648438, 233.86773681640625)
(489.8559875488281, 130.73577880859375)
(78.57466125488281, 78.35698699951172)
(592.1656494140625, 236.0758514404297)
(608.0732421875, 208.14730834960938)
(545.797119140625, 232.9805450439453)
(342.66827392578125, 246.0886993408203)
(499.8929748535156, 217.1656494140625)
(558.5242919921875, 167.99423217773438)
(154.58993530273438, 133.6075897216797)
(341.9917907714844, 238.80368041992188)
(568.89453125, 112.90645599365234)
(539.05517578125, 133.3993377685547)
(168.94419860839844, 255.34860229492188)
(121.38971710205078, 214.10922241210938)
(412.86309814453125, 216.11911010742188)
(451.18914794921875, 210.0457305908203)
(529.0585327148438, 169.61300659179688)
(155.4622039794922, 135.67405700683594)
(409.9182434082031, 124.59717559814453)
(519.0303955078125, 211.2820281982422)
(256.3951721191406, 218.50479125976562)
(502.3865051269531, 167.6903076171875)
(121.20916748046875, 245.54306030273438)
(153.65919494628906, 237.24276733398438)
(257.1300964355469, 217.44683837890625)
(199.83399963378906, 217.16091918945312)
(443.3077697753906, 216.69039916992188)
(200.36248779296875, 216.14114379882812)
(556.6991577148438, 217.19482421875)
(302.9665222167969, 215.54322814941406)
(496.7850036621094, 117.17353057861328)
(498.22210693359375, 119.3697280883789)
(156.4396209716797, 144.11582946777344)
(475.8473815917969, 130.64503479003906)
(311.8716735839844, 209.42835998535156)
(444.75836181640625, 163.97848510742188)

(49.45241928100586, 1362.6336669921875)
(45.5494384765625, 1336.4468994140625)
(447.0513610839844, 776.5615844726562)
(1258.170654296875, 1997.1796875)
(233.51988220214844, 717.4293212890625)
(233.47622680664062, 736.9255981445312)
(1165.764892578125, 1939.75634765625)
(598.1637573242188, 972.863525390625)
(1165.7509765625, 1939.5374755859375)
(1394.6602783203125, 2019.7825927734375)
(1258.322021484375, 1997.104248046875)
(1231.7237548828125, 1926.7320556640625)
(45.43973922729492, 1393.42724609375)
(122.80364990234375, 790.8624267578125)
(1231.783203125, 1926.4466552734375)
(848.1068115234375, 1999.1121826171875)
(1394.6297607421875, 2019.6783447265625)
(837.347900390625, 1007.973388671875)
(741.9293212890625, 993.9991455078125)
(447.52105712890625, 758.7334594726562)
(572.4525146484375, 1042.3839111328125)
(488.40631103515625, 1031.5611572265625)
(1497.2349853515625, 1993.065673828125)
(530.5534057617188, 1036.60546875)
(754.6815185546875, 2016.4447021484375)
(545.0778198242188, 1981.3035888671875)
(516.5435791015625, 1035.2601318359375)
(558.5972900390625, 1040.5557861328125)
(503.3462219238281, 1987.6026611328125)
(502.5129699707031, 1033.5318603515625)
(530.9529418945312, 1983.4384765625)
(517.2545776367188, 1985.1566162109375)
(1159.8565673828125, 1058.47265625)
(1390.985595703125, 970.7644653320312)
(544.3753051757812, 1038.7974853515625)
(285.80584716796875, 1378.6141357421875)
(1390.8701171875, 970.4869384765625)
(1497.2166748046875, 1993.485107421875)
(1159.727294921875, 1058.214111328125)
(572.1983642578125, 1976.54150390625)
(1226.7333984375, 1069.8134765625)
(633.0980834960938, 1049.8922119140625)
(681.361328125, 1056.0643310546875)

(376.82672119140625, 80.44734191894531)
(376.6722412109375, 80.66751861572266)
(34.9433479309082, 188.14434814453125)
(117.81988525390625, 201.4482879638672)
(457.5492858886719, 367.1488952636719)
(491.50506591796875, 70.32320404052734)
(580.7643432617188, 25.831268310546875)
(480.2645263671875, 75.64298248291016)
(601.3644409179688, 45.18573760986328)
(440.67425537109375, 83.93653106689453)
(529.149169921875, 55.46355056762695)
(25.990304946899414, 457.39263916015625)
(452.3363037109375, 79.15448760986328)
(468.7696838378906, 80.71898651123047)
(429.33966064453125, 88.77059173583984)
(434.4361877441406, 94.92211151123047)
(457.1765441894531, 85.59600067138672)
(132.01119995117188, 380.77606201171875)
(412.56829833984375, 103.02703857421875)
(445.7308044433594, 90.65635681152344)
(540.5133056640625, 50.868595123291016)
(533.766845703125, 236.44961547851562)
(378.1114196777344, 88.00773620605469)
(598.411865234375, 19.985307693481445)
(384.7686767578125, 106.28870391845703)
(77.826416015625, 385.6007080078125)
(365.4597473144531, 122.37806701660156)
(551.0433349609375, 37.70111083984375)
(565.6102905273438, 32.43888854980469)
(386.82049560546875, 112.8126220703125)
(463.83184814453125, 74.49519348144531)
(342.0271911621094, 124.70792388916016)

(400.6275634765625, 89.07830047607422)
(463.5267333984375, 72.6311264038086)
(365.5338134765625, 98.12162017822266)
(520.953857421875, 73.00153350830078)
(264.1820373535156, 85.94857025146484)
(262.6283264160156, 68.60791778564453)
(279.3633728027344, 94.07598114013672)
(407.1471252441406, 94.3873519897461)
(253.9334716796875, 121.02498626708984)
(371.4665832519531, 103.04277038574219)
(283.7590637207031, 112.01715087890625)
(263.9491882324219, 105.12255859375)
(263.3946838378906, 107.05448150634766)
(263.2690734863281, 106.6356201171875)
(285.1635437011719, 92.92102813720703)
(282.41644287109375, 112.08162689208984)
(143.65953063964844, 172.8618927001953)
(469.7994689941406, 78.32109069824219)
(141.68536376953125, 174.35252380371094)
(258.3849792480469, 54.85999298095703)
(266.1260681152344, 103.7597427368164)
(367.442138671875, 248.68960571289062)
(198.40562438964844, 253.45928955078125)
(357.62725830078125, 103.2851333618164)
(392.9627685546875, 95.22992706298828)
(242.92694091796875, 86.52362823486328)
(218.7423095703125, 116.74707794189453)
(355.520751953125, 103.3917465209961)
(126.06743621826172, 180.03668212890625)
(130.6870880126953, 168.925048828125)
(360.0191650390625, 104.49161529541016)
(161.06863403320312, 158.7777557373047)

(86.2256088256836, 518.3137817382812)
(788.2357177734375, 255.9180145263672)
(735.1367797851562, 249.56658935546875)
(482.0305480957031, 220.60104370117188)
(408.51983642578125, 213.02178955078125)
(280.751220703125, 230.85162353515625)
(270.3587341308594, 229.87001037597656)
(239.1353302001953, 226.85812377929688)
(249.51490783691406, 227.63607788085938)
(218.48306274414062, 224.91497802734375)
(259.72100830078125, 228.82626342773438)
(217.68209838867188, 238.19740295410156)
(275.17510986328125, 237.842041015625)
(223.22238159179688, 233.10691833496094)
(317.14324951171875, 234.33267211914062)
(845.2813110351562, 216.72943115234375)
(244.12513732910156, 234.95147705078125)
(228.13211059570312, 239.1826934814453)
(228.6051483154297, 225.92352294921875)
(199.64158630371094, 88.75015258789062)
(238.54867553710938, 240.05184936523438)
(50.538692474365234, 70.07550048828125)
(269.6308898925781, 242.8941192626953)
(917.40478515625, 193.27127075195312)
(362.95037841796875, 239.06051635742188)
(212.7025604248047, 232.21791076660156)
(381.07373046875, 240.61911010742188)
(434.7123107910156, 245.8964385986328)
(425.199951171875, 244.83682250976562)
(72.587158203125, 501.6842346191406)
(335.6407775878906, 236.0825653076172)
(264.5568542480469, 237.0176239013672)
(372.0589599609375, 239.7820281982422)
(259.2695617675781, 241.90025329589844)
(326.2922058105469, 235.20361328125)
(353.8844909667969, 238.34063720703125)
(50.588802337646484, 70.1021728515625)
(444.1348876953125, 246.5817413330078)
(408.61810302734375, 213.3329620361328)
(462.9368896484375, 248.53253173828125)
(453.6026611328125, 247.8550567626953)
(72.16655731201172, 503.6885681152344)
(998.1520385742188, 206.87054443359375)
(199.65455627441406, 88.75267791748047)
(72.71659088134766, 504.01702880859375)
(233.49441528320312, 234.22030639648438)
(254.42396545410156, 235.87298583984375)
(321.4687194824219, 242.22369384765625)
(458.19464111328125, 255.26014709472656)

(634.9231567382812, 326.87451171875)
(164.73033142089844, 486.3190612792969)
(850.4365234375, 487.573486328125)
(966.2033081054688, 450.7060546875)
(594.6136474609375, 529.6755981445312)
(985.329345703125, 487.43804931640625)
(789.1907348632812, 530.0167236328125)
(642.1280517578125, 441.17327880859375)
(687.4358520507812, 530.0867309570312)
(584.097412109375, 449.482177734375)
(641.5603637695312, 441.8799133300781)
(639.6481323242188, 327.85333251953125)
(960.5618896484375, 531.0169067382812)
(858.8023681640625, 530.6237182617188)
(1050.42041015625, 531.2254028320312)
(591.8720703125, 486.53765869140625)
(629.4492797851562, 326.9154357910156)
(170.3949432373047, 446.3123779296875)
(191.76708984375, 348.4785461425781)
(299.1535339355469, 528.9829711914062)
(489.06005859375, 528.4625854492188)
(396.5955810546875, 483.50079345703125)
(191.5697021484375, 348.1082763671875)

(347.7489929199219, 57.99070739746094)
(347.6600341796875, 57.37356948852539)
(344.2611389160156, 60.041465759277344)
(73.6285400390625, 194.9221649169922)
(344.0714416503906, 155.4059295654297)
(230.75735473632812, 233.45030212402344)
(97.40416717529297, 161.51712036132812)
(74.17433166503906, 194.59742736816406)
(75.30978393554688, 42.832855224609375)
(111.12312316894531, 243.1834259033203)
(385.259521484375, 225.344482421875)
(386.49530029296875, 73.56922149658203)
(110.26358795166016, 243.54269409179688)
(175.54470825195312, 337.5955505371094)
(235.30288696289062, 69.09608459472656)
(176.9648895263672, 237.24752807617188)
(475.80133056640625, 19.650529861450195)
(311.510498046875, 85.52153015136719)
(175.14639282226562, 333.7549133300781)
(150.2855224609375, 248.07272338867188)
(175.23941040039062, 333.6304016113281)
(364.11639404296875, 175.97865295410156)
(184.57916259765625, 79.0550537109375)
(212.3128662109375, 207.85601806640625)
(309.89508056640625, 230.82797241210938)

