(495.88385009765625, 506.5781555175781)
(81.26807403564453, 664.3095703125)

(3166.27978515625, 2112.273681640625)
(3267.67138671875, 2060.66357421875)
(3203.18505859375, 2101.594482421875)
(3254.038330078125, 2084.07568359375)
(3147.62890625, 2100.505126953125)
(3299.396240234375, 2071.2470703125)
(3013.388916015625, 2154.22509765625)
(2971.874267578125, 2163.193115234375)
(3233.859619140625, 2072.650634765625)
(1104.361572265625, 2033.576904296875)
(3214.941650390625, 2076.88427734375)
(2985.32568359375, 2161.5771484375)
(2950.63818359375, 2154.01513671875)
(2604.798828125, 1848.6400146484375)
(2942.38720703125, 2133.898681640625)
(3096.00341796875, 2109.03271484375)
(1106.70068359375, 1935.4498291015625)
(3016.77490234375, 2123.76708984375)
(1158.69140625, 1796.6973876953125)
(2997.63330078125, 2138.077392578125)
(1148.728271484375, 2035.1602783203125)
(1106.80078125, 1938.166259765625)
(1159.2225341796875, 2006.593994140625)
(2991.044921875, 2155.219482421875)
(1145.7789306640625, 1777.818359375)
(2942.50146484375, 2135.592529296875)
(3116.186279296875, 2128.594970703125)
(3165.97216796875, 2094.414306640625)
(3343.957763671875, 1809.077880859375)
(3278.781005859375, 2078.8564453125)
(107.224365234375, 1893.461181640625)
(407.98077392578125, 1870.595703125)
(3121.9951171875, 2089.67333984375)
(3294.74267578125, 2050.62548828125)
(3087.758056640625, 2105.425048828125)
(714.23779296875, 1906.3126220703125)
(165.87742614746094, 1798.8511962890625)
(2225.686767578125, 1867.1719970703125)
(1157.909423828125, 2007.1268310546875)
(714.3719482421875, 1906.42724609375)
(2246.4521484375, 1850.6300048828125)

(277.00836181640625, 550.0130615234375)
(492.0863037109375, 659.6063842773438)
(646.7283935546875, 289.5780334472656)
(277.0715637207031, 550.4178466796875)
(106.19824981689453, 714.614990234375)
(260.06805419921875, 546.8764038085938)
(165.25856018066406, 311.0960998535156)
(522.7208251953125, 60.30902099609375)
(407.8538513183594, 570.6519165039062)
(775.2330322265625, 383.28204345703125)
(259.837646484375, 546.6891479492188)
(139.89288330078125, 314.04132080078125)
(843.4533081054688, 608.3276977539062)
(139.84060668945312, 314.3374328613281)
(670.0291748046875, 354.7906494140625)
(525.9832763671875, 86.8577880859375)
(394.3075866699219, 568.5802612304688)
(87.3533706665039, 383.6818542480469)
(689.1732177734375, 294.6446228027344)
(237.1925811767578, 684.2769165039062)
(748.24853515625, 581.6821899414062)
(747.6126708984375, 582.095703125)
(236.78004455566406, 684.0632934570312)
(669.407958984375, 312.6905822753906)
(781.9573364257812, 388.0066223144531)
(179.260498046875, 405.1678161621094)
(743.5746459960938, 339.28619384765625)
(433.6435852050781, 451.4026184082031)
(1126.0302734375, 560.5816040039062)
(240.120849609375, 683.4725952148438)
(260.5666809082031, 698.5758056640625)
(71.05695343017578, 717.5730590820312)
(667.8448486328125, 311.91278076171875)

(921.2551879882812, 707.992919921875)
(972.4329223632812, 707.75732421875)
(903.7743530273438, 707.5562133789062)
(714.3442993164062, 698.8043212890625)
(16.377674102783203, 565.1279907226562)
(848.04541015625, 696.6263427734375)
(955.0651245117188, 707.5838012695312)
(862.76025390625, 701.6444702148438)
(714.7227783203125, 708.9299926757812)
(576.7742309570312, 720.9981689453125)
(873.3880004882812, 701.8601684570312)
(908.4374389648438, 713.5848388671875)
(576.9929809570312, 721.2804565429688)
(788.9884033203125, 707.3392333984375)
(349.2742614746094, 263.21527099609375)
(295.8887939453125, 144.1035614013672)
(341.3736877441406, 285.07183837890625)
(907.8696899414062, 701.13037109375)
(467.5426940917969, 342.8450622558594)
(287.94647216796875, 196.39602661132812)
(867.637939453125, 707.1401977539062)
(709.7843017578125, 703.71923828125)
(419.831298828125, 324.70166015625)
(797.8223266601562, 707.1582641601562)
(374.2640686035156, 285.9570617675781)
(562.9569702148438, 117.03608703613281)
(333.7556457519531, 636.4937133789062)
(655.4065551757812, 413.8484191894531)
(197.9569549560547, 315.94451904296875)
(395.7616271972656, 287.1280517578125)

(1228.743408203125, 1308.8468017578125)
(249.269287109375, 2311.22900390625)
(1193.9354248046875, 1005.913330078125)
(699.1829833984375, 926.337890625)
(249.30245971679688, 2311.103271484375)
(807.9578857421875, 952.9759521484375)
(808.711669921875, 953.06640625)
(1016.9113159179688, 1484.0115966796875)
(175.580078125, 2273.219482421875)
(812.1898803710938, 998.2218017578125)
(699.1231689453125, 925.8588256835938)
(1084.4039306640625, 552.7565307617188)
(1185.55615234375, 895.4625244140625)
(223.29953002929688, 2194.44873046875)
(1252.5418701171875, 1303.3675537109375)
(802.3611450195312, 952.5347900390625)
(467.6924133300781, 1994.8646240234375)
(1302.96826171875, 826.493408203125)
(117.05086517333984, 1814.6087646484375)
(1319.0301513671875, 958.3724365234375)
(811.5286865234375, 997.6719970703125)
(1792.1651611328125, 2232.70556640625)
(1242.0501708984375, 787.4012451171875)
(1075.313720703125, 578.4507446289062)
(155.6040802001953, 2307.1025390625)
(1019.6669921875, 1539.5462646484375)
(1302.78564453125, 829.1986694335938)
(222.5150146484375, 2194.822998046875)
(1088.859619140625, 614.9772338867188)

(658.2382202148438, 311.3260192871094)
(802.8417358398438, 662.878662109375)
(132.17730712890625, 424.0029296875)
(611.13671875, 415.5218811035156)
(861.0559692382812, 415.97119140625)
(131.79055786132812, 424.1145324707031)
(518.210693359375, 664.0252685546875)
(59.220184326171875, 420.7373962402344)
(787.8951416015625, 646.7542114257812)
(283.7459411621094, 508.48760986328125)
(59.30552291870117, 420.3484191894531)
(100.80296325683594, 417.1597900390625)
(284.0498352050781, 508.7569274902344)
(118.37775421142578, 412.4217224121094)
(849.5177001953125, 603.4773559570312)
(451.4055480957031, 378.4895324707031)
(849.6718139648438, 349.5618896484375)
(284.31268310546875, 493.276123046875)
(861.4052124023438, 416.4349365234375)
(863.3847045898438, 137.19932556152344)
(848.5400390625, 320.21124267578125)
(987.526123046875, 607.4468994140625)
(99.35443878173828, 416.5603942871094)
(727.166015625, 291.7229309082031)
(451.25079345703125, 378.3297424316406)
(849.8226318359375, 350.716796875)
(613.253662109375, 475.4661865234375)
(863.9548950195312, 548.0101318359375)
(731.5181884765625, 663.81494140625)
(727.2006225585938, 291.08233642578125)
(848.3182373046875, 320.1316223144531)
(621.7364501953125, 155.64434814453125)
(944.1411743164062, 618.9901123046875)
(418.0010986328125, 505.90863037109375)
(981.917236328125, 538.9393920898438)
(173.59664916992188, 503.9743957519531)
(173.79698181152344, 501.7806396484375)
(284.3892517089844, 495.002197265625)
(981.8646240234375, 539.2255249023438)

(241.59825134277344, 342.5975036621094)
(675.1554565429688, 790.7433471679688)
(631.7555541992188, 517.0667724609375)
(629.7086791992188, 515.9694213867188)
(629.0023193359375, 515.773681640625)
(328.27105712890625, 404.9937744140625)
(106.11392211914062, 500.5933532714844)
(674.494873046875, 613.7348022460938)
(23.19887351989746, 559.1878662109375)
(330.5731506347656, 404.9469909667969)
(389.2399597167969, 428.9207763671875)
(296.9769592285156, 353.3172912597656)
(486.3370666503906, 676.1101684570312)
(185.54396057128906, 226.89088439941406)
(296.4749755859375, 940.178466796875)
(75.61173248291016, 507.471435546875)
(275.8362731933594, 333.0260925292969)
(590.3817138671875, 875.14306640625)
(655.0652465820312, 576.8117065429688)
(590.1071166992188, 875.5773315429688)
(120.10047149658203, 844.9198608398438)
(178.7727813720703, 278.86639404296875)
(228.84503173828125, 348.0832214355469)
(413.0368347167969, 450.2064208984375)
(238.21121215820312, 487.25872802734375)
(266.0901184082031, 940.4075317382812)
(651.3267211914062, 572.4014892578125)
(231.5849151611328, 610.4730834960938)
(651.3961181640625, 573.0706787109375)
(663.9586181640625, 584.5865478515625)
(652.6832885742188, 573.3261108398438)
(185.69956970214844, 209.0633087158203)
(590.7119140625, 966.5278930664062)
(105.6653060913086, 326.6745300292969)
(400.2587890625, 466.9162292480469)
(149.5535125732422, 851.0355224609375)
(615.1749267578125, 464.0357971191406)
(614.899169921875, 464.0639953613281)
(122.13064575195312, 396.6274108886719)
(100.29249572753906, 858.2484741210938)
(417.1451110839844, 878.4765625)
(631.1849365234375, 526.73388671875)
(176.75192260742188, 222.8394317626953)
(603.1488647460938, 442.4450988769531)
(603.3857421875, 442.0242004394531)
(402.1494140625, 460.06109619140625)
(635.06298828125, 529.8665161132812)
(300.9034118652344, 872.348388671875)
(193.265869140625, 226.58468627929688)

(568.8323974609375, 259.33428955078125)
(769.8590087890625, 305.5296630859375)
(908.2632446289062, 386.39666748046875)
(401.14727783203125, 302.3230895996094)
(511.5, 208.2218017578125)
(835.04296875, 350.7503356933594)
(770.1367797851562, 306.0071105957031)
(372.0656433105469, 305.4132385253906)
(570.8091430664062, 228.506103515625)
(561.4747314453125, 209.60537719726562)
(570.6278076171875, 228.59149169921875)
(500.6918029785156, 258.54461669921875)
(102.34346771240234, 418.65924072265625)
(511.8382568359375, 208.102294921875)
(111.18836212158203, 616.103271484375)
(565.29345703125, 209.66201782226562)
(820.7280883789062, 303.11785888671875)
(780.3525390625, 348.98345947265625)
(748.8327026367188, 230.25355529785156)
(407.5982666015625, 516.0148315429688)
(870.082763671875, 263.62225341796875)
(407.5940246582031, 515.7776489257812)
(946.3094482421875, 420.5236511230469)
(537.638671875, 247.25558471679688)
(515.3004760742188, 208.05467224121094)
(561.407958984375, 209.45278930664062)
(501.37060546875, 258.3642883300781)
(320.4646911621094, 54.287776947021484)
(293.90533447265625, 63.455047607421875)
(869.7322387695312, 264.3524169921875)
(748.9791870117188, 231.51565551757812)
(832.364501953125, 166.2409210205078)
(96.29972076416016, 633.5189208984375)

(844.10546875, 391.75543212890625)
(844.1080322265625, 392.1405029296875)
(473.5146484375, 335.7381286621094)
(786.4733276367188, 455.96160888671875)
(841.4600830078125, 491.7201843261719)
(516.7371215820312, 495.7712707519531)
(567.2733154296875, 331.37493896484375)
(567.9642944335938, 331.2478942871094)
(571.4893798828125, 331.1575622558594)
(575.6094360351562, 321.93475341796875)
(464.34619140625, 298.6771545410156)
(921.3362426757812, 432.4532470703125)
(467.6797180175781, 327.05963134765625)
(457.2786865234375, 406.2833251953125)
(896.390869140625, 529.2012329101562)
(620.2200317382812, 386.7595520019531)
(567.2581787109375, 346.5495300292969)
(397.4076232910156, 396.623291015625)
(775.744384765625, 390.51043701171875)
(612.5879516601562, 386.4778137207031)
(80.21578979492188, 626.6724853515625)
(483.26214599609375, 263.58453369140625)
(896.6812133789062, 531.7592163085938)
(575.27734375, 294.33331298828125)
(846.2382202148438, 512.0057983398438)
(626.9639892578125, 386.269287109375)
(489.3486022949219, 263.74591064453125)
(987.7787475585938, 448.62677001953125)
(574.3096313476562, 413.7845764160156)
(897.495361328125, 529.4146728515625)
(860.842041015625, 489.2186279296875)
(558.9575805664062, 260.6397399902344)

(462.3460388183594, 23.469717025756836)
(619.5642700195312, 474.423583984375)
(342.0472412109375, 487.3285217285156)
(350.26104736328125, 170.55967712402344)
(461.3516845703125, 24.21048355102539)
(350.26568603515625, 170.8562469482422)
(668.5018920898438, 459.1903991699219)
(386.2821350097656, 433.4765319824219)
(252.1474151611328, 441.4305725097656)
(430.41717529296875, 121.02035522460938)
(197.3309783935547, 163.7858428955078)
(275.3821105957031, 167.1536865234375)
(196.95916748046875, 164.1927947998047)
(474.3360290527344, 192.04156494140625)
(312.6792907714844, 163.5663604736328)
(327.1709289550781, 248.23487854003906)
(474.6595764160156, 191.99476623535156)
(256.2237548828125, 419.2067565917969)
(327.2268981933594, 248.1650390625)
(428.0512390136719, 103.19869995117188)
(86.72916412353516, 493.28375244140625)
(201.6245574951172, 252.552490234375)
(202.158447265625, 248.7494354248047)
(176.35121154785156, 245.08897399902344)
(451.2505187988281, 499.5163269042969)
(522.9660034179688, 89.66922760009766)
(294.2818603515625, 190.3074493408203)
(174.87611389160156, 250.71823120117188)
(219.7269744873047, 162.1806640625)
(436.39422607421875, 384.3961486816406)
(174.50534057617188, 255.95994567871094)
(180.771240234375, 140.97215270996094)

(381.9348449707031, 259.2507019042969)
(54.495704650878906, 172.0587158203125)
(428.78155517578125, 25.986928939819336)
(429.06781005859375, 26.38735008239746)
(31.07105255126953, 263.1459045410156)
(54.54901123046875, 172.8993682861328)
(339.1038818359375, 235.52818298339844)
(302.3006591796875, 196.08251953125)
(221.1848907470703, 66.58966827392578)
(220.5319061279297, 65.97468566894531)
(167.2325439453125, 205.75172424316406)
(490.9051513671875, 284.8995056152344)
(138.0386199951172, 269.6627502441406)
(50.28919982910156, 261.0318603515625)
(141.1826934814453, 276.15228271484375)
(382.5512390136719, 244.6915740966797)
(134.1518096923828, 261.6531982421875)
(173.69256591796875, 151.25698852539062)
(134.2538604736328, 257.9288330078125)
(152.9252471923828, 280.6052551269531)
(478.0715637207031, 133.14715576171875)
(287.7301940917969, 192.4028778076172)

