0.003510862,-0.0026518109,0.004641552,0.0042399084,-0.031072278,0.038412005,0.041904606,0.054035854,0.042419907,0.03587368,0.06365684,0.042731814,-0.0013710267,-0.0015414467,0.0046358695,0.003491658,-0.002324125,-0.009398186,0.0104899015,0.010070794,0.23426801,0.05224694,0.4363465,0.30664527,-0.16923378,-0.017942404,0.3487206,0.3748657,-0.0008176879,-0.026589708,0.027913645,0.032955173,-0.01494667,0.011885786,0.019686976,0.02432119,0.23475944,-0.16460562,0.25992936,0.20252657,-0.14735603,-0.12869343,0.25246906,0.21793157,0.0052424097,0.016538562,0.034945082,0.027692229,-0.00062007067,0.001727871,0.0051606046,0.009363881,-0.02044598,0.024299521,0.035470106,0.030254032,0.0104051465,0.003209277,0.01584596,0.0140890805,0.00021763767,-6.11307e-05,0.0028065853,0.0020078798,
0.00022524288,-0.0010652348,0.0018299645,0.0012436345,0.0012646363,0.00038979514,0.0063538123,0.009202139,-0.03673845,0.004252367,0.039721705,0.04462525,-0.0024006665,-0.0001370562,0.003480463,0.0034805785,0.026159247,-0.030416084,0.053622466,0.050146747,-0.088152125,-0.21973835,0.32614654,0.25904688,0.13843408,-0.11551581,0.31329823,0.32126683,-0.0010253703,0.04732986,0.032152172,0.04843326,0.06559766,0.005181047,0.07530263,0.020101512,-0.1907559,-0.0064129913,0.40339294,0.20649655,0.286547,0.036470443,0.37801024,0.1728412,-0.010791409,-0.033726856,0.033765957,0.037958074,4.2330306e-05,-0.0012999829,0.004734328,0.0025364074,0.003039178,-0.012951323,0.02173364,0.027246814,0.015660169,-0.0036135628,0.061943915,0.032494493,0.0047296067,0.0017237477,0.004846734,0.0029464108,
-0.0019654382,-0.0009217296,0.0021635396,0.0013143859,0.030533874,0.041302737,0.039083455,0.058206126,0.023424653,0.022601621,0.036796212,0.044581935,-0.00027315668,2.7942166e-05,0.00029576747,0.00044679447,0.019049644,0.0013746839,0.04301447,0.057167336,-0.10535938,-0.24412777,0.22155534,0.44547305,0.20975621,-0.21816239,0.23524652,0.2517945,-0.018841764,-0.017404143,0.04118823,0.020023804,-0.011420012,-0.005076106,0.036165837,0.031063454,-0.020282121,0.16458343,0.21911348,0.24715844,0.30949086,0.18797077,0.33430594,0.24042723,-0.056305632,-0.007899942,0.065772675,0.023277687,0.0028458433,0.003960428,0.0033193242,0.0067489506,0.015584466,0.0014176504,0.028285624,0.04063528,-0.0019404509,0.0035587393,0.012082473,0.018604018,-0.0066754934,0.003849608,0.007014769,0.0050620325,
0.0017117618,-0.00047346772,0.0019241581,0.0005601901,-0.0020278387,0.0051496685,0.006850197,0.0066544674,-0.036896836,0.025774332,0.03836647,0.040766627,-0.0020301568,-0.0011014346,0.0029018216,0.0027235092,0.004710539,-0.03765392,0.043778334,0.045754306,-0.038654897,-0.21180166,0.35536188,0.24556355,0.10648635,-0.122111164,0.30478263,0.35654864,-0.0077379975,0.05146091,0.030460352,0.05205765,0.040901564,0.0062878476,0.057874143,0.015022526,-0.14863354,-0.027130676,0.378927,0.23722038,0.2845381,0.036037322,0.38159022,0.19329816,-0.016825598,-0.032920267,0.04309335,0.044215977,0.0030005304,-0.0016705304,0.0038540612,0.0028874492,0.0043145325,-0.0069241035,0.02360701,0.017147403,0.012239366,-0.014803091,0.055208348,0.028668007,0.006315038,0.0016083918,0.006663473,0.0043298975,
-0.0007537548,0.00027323453,0.0019371804,0.0025337115,0.0040682093,-0.0075643617,0.02072513,0.016156627,-0.0014595833,0.002906089,0.012583775,0.010353767,0.0004059528,0.0012066374,0.0023109345,0.002527364,0.002499041,0.0037580063,0.012423762,0.012625542,0.10391833,0.20010863,0.38545457,0.25004986,-0.1187141,0.1980959,0.16275518,0.23205532,0.006231175,0.0018403268,0.019524587,0.01704634,0.002057501,-0.010084849,0.012603964,0.012625012,0.34894392,-0.1268521,0.38511935,0.19341373,-0.32235026,-0.030294236,0.37960327,0.14296068,0.016102506,0.0052087815,0.023879625,0.017332602,0.00048297475,0.00014467334,0.0011144764,0.0001732542,0.036722057,0.004985512,0.045154296,0.009373026,-0.0054245857,0.031317834,0.04361368,0.035501767,-0.0021909948,0.0018750281,0.00698093,0.0038765618,
-0.00023230302,0.00083761255,0.0017529909,0.0012801967,-0.0011669972,-0.00205256,0.031755187,0.02242502,0.003975226,-0.010549657,0.03653514,0.0189081,-0.0011888513,0.0019591996,0.0017250929,0.0028358581,0.005007801,0.013748251,0.019880308,0.01799846,-0.22087158,-0.01419732,0.35157636,0.16327344,0.2610164,-0.083353795,0.2685479,0.17673957,-0.001695276,0.020746266,0.013013737,0.023120547,0.0018360136,0.0045385472,0.0038086325,0.00611132,-0.34353977,0.111333266,0.3516365,0.1696212,0.36649632,0.0962221,0.369225,0.20999417,0.0009244464,0.0011462851,0.0018731076,0.006867271,0.00040447485,0.00048643508,0.0005296349,0.0006281992,-0.039984904,0.026555542,0.042410888,0.027046522,0.03935907,0.030161215,0.040341776,0.031648215,7.247854e-05,0.00012318375,0.00023286158,0.00044749602,
0.0020827334,-0.004579817,0.004631712,0.0061534317,-0.012429177,-0.05581457,0.042590976,0.06084765,-0.010903898,-0.057193432,0.03535714,0.06319562,0.0017015612,-0.0064417724,0.0047595683,0.007384011,0.000989661,0.010283375,0.011083468,0.0444284,-0.215631,-0.012668341,0.27908877,0.41988796,0.3023534,0.019198162,0.33816078,0.32242027,-0.028039662,0.01678809,0.029304,0.022846334,-0.0008219648,-0.0035647107,0.007488267,0.011553878,-0.11858917,0.13417642,0.24525432,0.28344586,0.20413034,0.14300685,0.25060645,0.24775393,-0.030456986,-0.0010995965,0.037653983,0.018098785,-0.00023938916,-0.0017543006,0.00439122,0.0046289028,0.0014407481,-0.00939589,0.018114882,0.029119737,-0.013151126,-0.03217154,0.017431725,0.045046285,-0.0018807555,-0.008139973,0.002709721,0.010246663,
-0.0046142316,-0.008778707,0.0047031725,0.008848331,-0.034222227,-0.011930015,0.03762236,0.04021648,0.056378983,0.06734858,0.057484828,0.069326274,0.00039307456,-0.00060362415,0.00053487305,0.00062700786,-0.017956244,-0.008135138,0.030179871,0.034984097,-0.016434573,-0.08607358,0.079153664,0.12670733,0.45914236,-0.15104267,0.4653963,0.16745031,-0.0022673146,-0.0004738973,0.0024385785,0.0017269752,-0.0380097,0.0044123544,0.038108367,0.016499039,0.19343103,0.24118435,0.24549003,0.25549605,0.24686474,0.2036419,0.27130303,0.24783912,-0.0007967871,0.0010357494,0.00095339067,0.0017616932,-0.0029744084,-0.00079834444,0.0032315846,0.0016131965,0.039280944,-0.004976382,0.048919503,0.029731805,0.0023322462,-0.01955091,0.028987471,0.031100284,0.0010398661,-0.00049735623,0.0017042883,0.001124677,
-0.0014700952,0.0030356108,0.0016063844,0.004398115,-0.0058123292,-0.013866591,0.0090766465,0.018361336,0.003885449,0.021479797,0.014878456,0.041770656,0.0006215171,0.0030675263,0.0013082068,0.0050410614,-0.0006032551,0.0013371222,0.02436186,0.012345354,-0.12476813,0.031997804,0.2824335,0.31278926,0.18798964,-0.05093434,0.26507348,0.2543314,-0.0042287004,0.0123215765,0.00509713,0.018564671,0.015374139,0.0023926562,0.020543141,0.010368124,-0.33330908,-0.024317041,0.42341447,0.12835743,0.37604776,0.033907965,0.38336912,0.14561398,0.0005133258,0.003023256,0.00390455,0.0067189666,0.00034419168,-4.815341e-05,0.00089258264,0.0012040794,-0.024586005,-0.018705864,0.029624093,0.044950303,0.04161905,-0.0013638334,0.055608932,0.027551496,0.00031995485,-0.002177378,0.0010612307,0.0026920238,
-0.0024421073,0.0011606142,0.004613729,0.0025709476,0.04637926,0.0014663516,0.10632383,0.013012218,-0.02784936,0.0013780377,0.03483335,0.003654314,-0.00023438859,-0.0001531033,0.0045234207,0.00044593468,0.0060176225,-0.0056809164,0.021729337,0.0145311095,0.19298902,0.030835724,0.46625704,0.27183023,-0.079616606,0.015834011,0.2637508,0.11406839,-0.015996596,-0.0046017715,0.044427052,0.00483863,-2.0713907e-05,0.0211076,0.009895295,0.03919249,0.23891152,-0.036200818,0.4209423,0.2142718,-0.2193709,-0.10934551,0.24968018,0.3813148,0.0005247866,0.0021718692,0.027447691,0.021479536,-0.0016548733,-0.003179869,0.002471044,0.0033063092,0.0218623,-0.00093407073,0.03852532,0.05079341,-0.0146973925,-0.003813288,0.059215244,0.041221067,0.0023698453,-0.000382533,0.002827186,0.0009028975,
